age,gender,household,time,ward,year
82,m,m,0-1,14,10
82,m,m,0-1,14,10
82,w,m,0-1,14,10
82,w,m,0-1,14,10
82,w,m,0-1,14,10
82,w,m,0-1,14,10
82,w,m,0-1,14,10
82,w,m,0-1,14,10
82,w,m,0-1,14,10
82,w,m,0-1,14,10
87,m,s,91-180,14,10
87,w,s,8-14,14,10
87,w,s,15-30,14,10
87,w,s,15-30,14,10
87,w,s,15-30,14,10
87,w,s,15-30,14,10
87,w,s,31-90,14,10
87,w,s,31-90,14,10
87,w,s,31-90,14,10
87,w,s,31-90,14,10
87,m,m,0-1,14,10
87,m,m,0-1,14,10
87,m,m,0-1,14,10
87,m,m,0-1,14,10
87,m,m,0-1,14,10
87,m,m,0-1,14,10
87,m,m,0-1,14,10
87,m,m,0-1,14,10
87,m,m,0-1,14,10
87,m,m,0-1,14,10
87,m,m,0-1,14,10
87,m,m,0-1,14,10
87,m,m,2-3,14,10
87,m,m,2-3,14,10
87,m,m,2-3,14,10
87,m,m,2-3,14,10
87,w,m,0-1,14,10
87,w,m,0-1,14,10
87,w,m,0-1,14,10
87,w,m,0-1,14,10
87,w,m,0-1,14,10
87,w,m,0-1,14,10
87,w,m,0-1,14,10
87,w,m,0-1,14,10
87,w,m,0-1,14,10
87,w,m,0-1,14,10
87,w,m,0-1,14,10
87,w,m,2-3,14,10
87,w,m,2-3,14,10
87,w,m,4-7,14,10
12,w,m,0-1,15,10
17,w,s,0-1,15,10
22,m,s,0-1,15,10
22,m,s,0-1,15,10
22,m,s,0-1,15,10
22,m,s,0-1,15,10
22,m,s,0-1,15,10
27,m,s,0-1,15,10
27,m,s,0-1,15,10
27,m,s,0-1,15,10
27,m,s,0-1,15,10
27,w,s,0-1,15,10
27,m,m,0-1,15,10
32,m,s,0-1,15,10
32,m,s,0-1,15,10
32,m,s,0-1,15,10
32,m,m,0-1,15,10
32,m,m,0-1,15,10
32,w,m,0-1,15,10
37,m,s,0-1,15,10
37,m,s,0-1,15,10
37,m,s,0-1,15,10
37,m,s,0-1,15,10
37,m,s,0-1,15,10
37,m,s,0-1,15,10
37,w,s,0-1,15,10
37,m,m,0-1,15,10
42,m,s,0-1,15,10
42,m,s,0-1,15,10
42,m,s,0-1,15,10
42,m,s,0-1,15,10
42,m,s,0-1,15,10
42,m,s,0-1,15,10
42,w,s,0-1,15,10
42,m,m,0-1,15,10
42,m,m,0-1,15,10
42,w,m,0-1,15,10
42,w,m,0-1,15,10
42,w,m,0-1,15,10
42,w,m,0-1,15,10
47,m,s,0-1,15,10
47,m,s,0-1,15,10
47,m,s,0-1,15,10
47,m,s,0-1,15,10
47,m,s,0-1,15,10
47,m,s,0-1,15,10
47,m,s,0-1,15,10
47,m,s,0-1,15,10
47,w,s,0-1,15,10
47,m,m,0-1,15,10
47,m,m,0-1,15,10
47,m,m,0-1,15,10
47,w,m,0-1,15,10
47,w,m,0-1,15,10
52,m,s,0-1,15,10
52,m,s,0-1,15,10
52,m,s,0-1,15,10
52,m,s,0-1,15,10
52,m,s,0-1,15,10
52,m,s,0-1,15,10
52,m,s,2-3,15,10
52,m,s,2-3,15,10
52,w,s,0-1,15,10
52,w,s,0-1,15,10
52,w,s,0-1,15,10
52,w,s,0-1,15,10
52,w,s,0-1,15,10
52,w,s,0-1,15,10
52,w,s,0-1,15,10
52,w,s,0-1,15,10
52,m,m,0-1,15,10
57,m,s,2-3,15,10
57,m,s,2-3,15,10
57,m,s,2-3,15,10
57,m,s,2-3,15,10
57,m,s,2-3,15,10
57,m,s,2-3,15,10
57,m,s,2-3,15,10
57,m,s,2-3,15,10
57,m,s,2-3,15,10
57,m,s,2-3,15,10
57,m,s,2-3,15,10
57,m,s,2-3,15,10
57,w,s,0-1,15,10
57,m,m,0-1,15,10
57,m,m,0-1,15,10
57,m,m,0-1,15,10
57,m,m,0-1,15,10
57,w,m,0-1,15,10
57,w,m,0-1,15,10
57,w,m,0-1,15,10
57,w,m,0-1,15,10
57,w,m,0-1,15,10
62,m,s,2-3,15,10
62,m,s,2-3,15,10
62,m,s,2-3,15,10
62,m,s,2-3,15,10
62,m,s,2-3,15,10
62,m,s,2-3,15,10
62,m,s,2-3,15,10
62,m,s,2-3,15,10
62,m,s,2-3,15,10
62,m,s,2-3,15,10
62,m,s,2-3,15,10
62,m,s,2-3,15,10
62,m,s,2-3,15,10
62,m,s,2-3,15,10
62,m,s,2-3,15,10
62,m,s,2-3,15,10
62,m,s,2-3,15,10
62,m,s,2-3,15,10
62,m,s,2-3,15,10
62,w,s,0-1,15,10
62,w,s,0-1,15,10
62,w,s,0-1,15,10
62,w,s,0-1,15,10
62,w,s,0-1,15,10
62,w,s,0-1,15,10
62,w,s,0-1,15,10
62,w,s,0-1,15,10
62,m,m,0-1,15,10
62,m,m,0-1,15,10
62,m,m,0-1,15,10
62,m,m,0-1,15,10
62,m,m,0-1,15,10
62,w,m,0-1,15,10
62,w,m,0-1,15,10
67,m,s,2-3,15,10
67,m,s,2-3,15,10
67,m,s,4-7,15,10
67,m,s,4-7,15,10
67,m,s,4-7,15,10
67,m,s,4-7,15,10
67,m,s,4-7,15,10
67,m,s,4-7,15,10
67,m,s,4-7,15,10
67,m,s,4-7,15,10
67,m,s,4-7,15,10
67,m,s,4-7,15,10
67,m,s,4-7,15,10
67,m,s,4-7,15,10
67,m,s,4-7,15,10
67,m,s,4-7,15,10
67,m,s,4-7,15,10
67,m,s,4-7,15,10
67,m,s,4-7,15,10
67,m,s,4-7,15,10
67,w,s,0-1,15,10
67,w,s,0-1,15,10
67,m,m,0-1,15,10
67,m,m,0-1,15,10
67,m,m,0-1,15,10
67,w,m,0-1,15,10
72,m,s,4-7,15,10
72,m,s,4-7,15,10
72,m,s,4-7,15,10
72,m,s,4-7,15,10
72,m,s,4-7,15,10
72,m,s,4-7,15,10
72,m,s,4-7,15,10
72,m,s,4-7,15,10
72,m,s,4-7,15,10
72,m,s,8-14,15,10
72,m,s,8-14,15,10
72,m,s,8-14,15,10
72,m,s,8-14,15,10
72,m,s,8-14,15,10
72,m,s,8-14,15,10
72,m,s,8-14,15,10
72,m,s,8-14,15,10
72,m,s,8-14,15,10
72,m,s,8-14,15,10
72,m,s,8-14,15,10
72,m,s,8-14,15,10
72,m,s,8-14,15,10
72,m,s,8-14,15,10
72,m,s,8-14,15,10
72,w,s,0-1,15,10
72,w,s,0-1,15,10
72,w,s,0-1,15,10
72,w,s,0-1,15,10
72,w,s,0-1,15,10
72,w,s,0-1,15,10
72,w,s,0-1,15,10
72,w,s,0-1,15,10
72,w,s,0-1,15,10
72,w,s,2-3,15,10
72,w,s,2-3,15,10
72,w,s,2-3,15,10
72,m,m,0-1,15,10
72,m,m,0-1,15,10
72,m,m,0-1,15,10
72,m,m,0-1,15,10
72,m,m,0-1,15,10
72,m,m,0-1,15,10
72,m,m,0-1,15,10
72,m,m,0-1,15,10
72,m,m,0-1,15,10
72,w,m,0-1,15,10
72,w,m,0-1,15,10
72,w,m,0-1,15,10
72,w,m,0-1,15,10
72,w,m,0-1,15,10
72,w,m,0-1,15,10
72,w,m,0-1,15,10
77,m,s,8-14,15,10
77,m,s,8-14,15,10
77,m,s,8-14,15,10
77,m,s,8-14,15,10
77,m,s,8-14,15,10
77,m,s,8-14,15,10
77,m,s,8-14,15,10
77,m,s,8-14,15,10
77,m,s,8-14,15,10
77,m,s,15-30,15,10
77,m,s,15-30,15,10
77,m,s,15-30,15,10
77,m,s,15-30,15,10
77,w,s,2-3,15,10
77,w,s,2-3,15,10
77,w,s,2-3,15,10
77,w,s,2-3,15,10
77,w,s,2-3,15,10
77,w,s,2-3,15,10
77,w,s,2-3,15,10
77,w,s,2-3,15,10
77,w,s,2-3,15,10
77,w,s,2-3,15,10
77,w,s,2-3,15,10
77,w,s,2-3,15,10
77,w,s,2-3,15,10
77,w,s,2-3,15,10
77,w,s,2-3,15,10
77,w,s,2-3,15,10
77,w,s,2-3,15,10
77,m,m,0-1,15,10
77,m,m,0-1,15,10
77,m,m,0-1,15,10
77,m,m,0-1,15,10
77,m,m,0-1,15,10
77,m,m,0-1,15,10
77,m,m,0-1,15,10
77,m,m,0-1,15,10
77,m,m,0-1,15,10
77,m,m,0-1,15,10
77,m,m,0-1,15,10
77,m,m,0-1,15,10
77,w,m,0-1,15,10
77,w,m,0-1,15,10
77,w,m,0-1,15,10
77,w,m,0-1,15,10
77,w,m,0-1,15,10
77,w,m,0-1,15,10
77,w,m,0-1,15,10
77,w,m,0-1,15,10
77,w,m,0-1,15,10
77,w,m,0-1,15,10
77,w,m,0-1,15,10
82,m,s,15-30,15,10
82,m,s,15-30,15,10
82,m,s,15-30,15,10
82,m,s,15-30,15,10
82,m,s,15-30,15,10
82,m,s,15-30,15,10
82,m,s,15-30,15,10
82,m,s,15-30,15,10
82,m,s,15-30,15,10
82,w,s,4-7,15,10
82,w,s,4-7,15,10
82,w,s,4-7,15,10
82,w,s,4-7,15,10
82,w,s,4-7,15,10
82,w,s,4-7,15,10
82,w,s,4-7,15,10
82,w,s,4-7,15,10
82,w,s,4-7,15,10
82,w,s,4-7,15,10
82,w,s,4-7,15,10
82,w,s,4-7,15,10
82,w,s,4-7,15,10
82,w,s,4-7,15,10
82,w,s,4-7,15,10
82,w,s,8-14,15,10
82,w,s,8-14,15,10
82,w,s,8-14,15,10
82,w,s,8-14,15,10
82,w,s,8-14,15,10
82,w,s,8-14,15,10
82,m,m,0-1,15,10
82,m,m,0-1,15,10
82,m,m,0-1,15,10
82,m,m,0-1,15,10
82,m,m,0-1,15,10
82,m,m,0-1,15,10
82,m,m,0-1,15,10
82,m,m,0-1,15,10
82,m,m,0-1,15,10
82,m,m,0-1,15,10
82,w,m,0-1,15,10
82,w,m,0-1,15,10
82,w,m,0-1,15,10
82,w,m,0-1,15,10
82,w,m,0-1,15,10
82,w,m,0-1,15,10
82,w,m,0-1,15,10
82,w,m,0-1,15,10
82,w,m,0-1,15,10
82,w,m,0-1,15,10
82,w,m,0-1,15,10
82,w,m,0-1,15,10
82,w,m,0-1,15,10
82,w,m,0-1,15,10
82,w,m,0-1,15,10
82,w,m,0-1,15,10
82,w,m,0-1,15,10
82,w,m,0-1,15,10
87,m,s,15-30,15,10
87,m,s,31-90,15,10
87,m,s,31-90,15,10
87,m,s,31-90,15,10
87,m,s,31-90,15,10
87,m,s,31-90,15,10
87,m,s,31-90,15,10
87,m,s,31-90,15,10
87,m,s,31-90,15,10
87,m,s,31-90,15,10
87,m,s,31-90,15,10
87,w,s,8-14,15,10
87,w,s,8-14,15,10
87,w,s,8-14,15,10
87,w,s,8-14,15,10
87,w,s,15-30,15,10
87,w,s,15-30,15,10
87,w,s,15-30,15,10
87,w,s,15-30,15,10
87,w,s,15-30,15,10
87,w,s,15-30,15,10
87,w,s,15-30,15,10
87,w,s,15-30,15,10
87,w,s,15-30,15,10
87,w,s,15-30,15,10
87,w,s,15-30,15,10
87,w,s,15-30,15,10
87,w,s,15-30,15,10
87,w,s,15-30,15,10
87,w,s,15-30,15,10
87,w,s,31-90,15,10
87,w,s,31-90,15,10
87,m,m,0-1,15,10
87,m,m,0-1,15,10
87,m,m,0-1,15,10
87,m,m,0-1,15,10
87,m,m,0-1,15,10
87,m,m,0-1,15,10
87,m,m,0-1,15,10
87,m,m,0-1,15,10
87,m,m,0-1,15,10
87,m,m,0-1,15,10
87,m,m,2-3,15,10
87,m,m,2-3,15,10
87,m,m,2-3,15,10
87,m,m,2-3,15,10
87,m,m,2-3,15,10
87,m,m,2-3,15,10
87,m,m,2-3,15,10
87,m,m,4-7,15,10
87,m,m,15-30,15,10
87,m,m,31-90,15,10
87,w,m,0-1,15,10
87,w,m,0-1,15,10
87,w,m,0-1,15,10
87,w,m,0-1,15,10
87,w,m,0-1,15,10
87,w,m,0-1,15,10
87,w,m,0-1,15,10
87,w,m,0-1,15,10
87,w,m,0-1,15,10
87,w,m,0-1,15,10
87,w,m,2-3,15,10
87,w,m,2-3,15,10
87,w,m,2-3,15,10
87,w,m,2-3,15,10
87,w,m,2-3,15,10
87,w,m,4-7,15,10
87,w,m,4-7,15,10
87,w,m,4-7,15,10
87,w,m,4-7,15,10
87,w,m,4-7,15,10
87,w,m,8-14,15,10
87,w,m,91-180,15,10
12,w,m,0-1,16,10
12,w,m,0-1,16,10
22,m,s,0-1,16,10
22,w,s,0-1,16,10
22,w,m,0-1,16,10
22,w,m,0-1,16,10
27,m,s,0-1,16,10
27,m,s,0-1,16,10
27,m,s,0-1,16,10
27,w,s,0-1,16,10
27,w,m,0-1,16,10
27,w,m,0-1,16,10
32,m,s,0-1,16,10
32,m,s,0-1,16,10
32,m,s,0-1,16,10
32,m,s,0-1,16,10
32,w,m,0-1,16,10
37,m,s,0-1,16,10
37,m,s,0-1,16,10
37,m,s,0-1,16,10
37,w,s,0-1,16,10
37,m,m,0-1,16,10
37,w,m,0-1,16,10
37,w,m,0-1,16,10
37,w,m,0-1,16,10
42,m,s,0-1,16,10
42,w,s,0-1,16,10
42,m,m,0-1,16,10
42,w,m,0-1,16,10
42,w,m,0-1,16,10
47,m,s,0-1,16,10
47,m,s,0-1,16,10
47,m,s,0-1,16,10
47,m,s,0-1,16,10
47,m,s,0-1,16,10
47,m,s,0-1,16,10
47,m,s,0-1,16,10
47,w,s,0-1,16,10
47,m,m,0-1,16,10
47,m,m,0-1,16,10
52,m,s,0-1,16,10
52,m,s,0-1,16,10
52,m,s,0-1,16,10
52,m,s,0-1,16,10
52,m,s,0-1,16,10
52,m,s,0-1,16,10
52,m,s,0-1,16,10
52,m,s,0-1,16,10
52,m,s,0-1,16,10
52,m,m,0-1,16,10
52,w,m,0-1,16,10
52,w,m,0-1,16,10
57,m,s,0-1,16,10
57,m,s,0-1,16,10
57,m,s,0-1,16,10
57,m,s,0-1,16,10
57,m,s,0-1,16,10
57,m,s,0-1,16,10
57,m,s,0-1,16,10
57,m,s,2-3,16,10
57,m,s,2-3,16,10
57,m,s,2-3,16,10
57,m,s,2-3,16,10
57,w,s,0-1,16,10
57,m,m,0-1,16,10
57,w,m,0-1,16,10
62,m,s,2-3,16,10
62,m,s,2-3,16,10
62,m,s,2-3,16,10
62,m,s,2-3,16,10
62,m,s,2-3,16,10
62,m,s,2-3,16,10
62,m,s,2-3,16,10
62,m,s,2-3,16,10
62,m,s,2-3,16,10
62,m,s,2-3,16,10
62,m,s,2-3,16,10
62,m,s,2-3,16,10
62,m,s,2-3,16,10
62,m,s,2-3,16,10
62,m,s,2-3,16,10
62,m,s,2-3,16,10
62,m,s,2-3,16,10
62,m,s,2-3,16,10
62,m,s,2-3,16,10
62,m,s,2-3,16,10
62,m,s,2-3,16,10
62,m,s,4-7,16,10
62,m,s,4-7,16,10
62,m,s,4-7,16,10
62,m,s,4-7,16,10
62,m,s,4-7,16,10
62,m,s,4-7,16,10
62,m,s,4-7,16,10
62,m,s,4-7,16,10
62,w,s,0-1,16,10
62,w,s,0-1,16,10
62,w,s,0-1,16,10
62,w,s,0-1,16,10
62,w,s,0-1,16,10
62,w,s,0-1,16,10
62,m,m,0-1,16,10
62,m,m,0-1,16,10
62,m,m,0-1,16,10
62,m,m,0-1,16,10
62,m,m,0-1,16,10
62,m,m,0-1,16,10
62,m,m,0-1,16,10
62,w,m,0-1,16,10
67,m,s,4-7,16,10
67,m,s,4-7,16,10
67,m,s,4-7,16,10
67,m,s,4-7,16,10
67,m,s,4-7,16,10
67,m,s,4-7,16,10
67,m,s,4-7,16,10
67,m,s,4-7,16,10
67,m,s,4-7,16,10
67,m,s,4-7,16,10
67,m,s,4-7,16,10
67,m,s,4-7,16,10
67,m,s,4-7,16,10
67,m,s,4-7,16,10
67,m,s,4-7,16,10
67,m,s,8-14,16,10
67,m,s,8-14,16,10
67,m,s,8-14,16,10
67,w,s,0-1,16,10
67,w,s,0-1,16,10
67,w,s,0-1,16,10
67,w,s,0-1,16,10
67,w,s,0-1,16,10
67,w,s,0-1,16,10
67,m,m,0-1,16,10
67,m,m,0-1,16,10
67,m,m,0-1,16,10
67,m,m,0-1,16,10
67,m,m,0-1,16,10
67,m,m,0-1,16,10
67,w,m,0-1,16,10
67,w,m,0-1,16,10
72,m,s,8-14,16,10
72,m,s,8-14,16,10
72,m,s,8-14,16,10
72,m,s,8-14,16,10
72,m,s,8-14,16,10
72,m,s,8-14,16,10
72,m,s,8-14,16,10
72,m,s,8-14,16,10
72,m,s,8-14,16,10
72,w,s,0-1,16,10
72,w,s,0-1,16,10
72,w,s,0-1,16,10
72,w,s,0-1,16,10
72,w,s,0-1,16,10
72,w,s,0-1,16,10
72,w,s,0-1,16,10
72,w,s,0-1,16,10
72,w,s,2-3,16,10
72,m,m,0-1,16,10
72,m,m,0-1,16,10
72,m,m,0-1,16,10
72,m,m,0-1,16,10
72,m,m,0-1,16,10
72,m,m,0-1,16,10
72,m,m,0-1,16,10
72,w,m,0-1,16,10
72,w,m,0-1,16,10
72,w,m,0-1,16,10
72,w,m,0-1,16,10
72,w,m,0-1,16,10
77,m,s,8-14,16,10
77,m,s,8-14,16,10
77,m,s,8-14,16,10
77,m,s,8-14,16,10
77,m,s,8-14,16,10
77,m,s,8-14,16,10
77,m,s,8-14,16,10
77,m,s,8-14,16,10
77,m,s,8-14,16,10
77,m,s,8-14,16,10
77,m,s,15-30,16,10
77,m,s,15-30,16,10
77,m,s,15-30,16,10
77,m,s,15-30,16,10
77,m,s,15-30,16,10
77,w,s,2-3,16,10
77,w,s,2-3,16,10
77,w,s,2-3,16,10
77,w,s,2-3,16,10
77,w,s,2-3,16,10
77,w,s,2-3,16,10
77,w,s,2-3,16,10
77,w,s,2-3,16,10
77,w,s,2-3,16,10
77,w,s,2-3,16,10
77,m,m,0-1,16,10
77,m,m,0-1,16,10
77,m,m,0-1,16,10
77,m,m,0-1,16,10
77,m,m,0-1,16,10
77,m,m,0-1,16,10
77,m,m,0-1,16,10
77,m,m,0-1,16,10
77,m,m,0-1,16,10
77,m,m,0-1,16,10
77,m,m,0-1,16,10
77,w,m,0-1,16,10
77,w,m,0-1,16,10
77,w,m,0-1,16,10
77,w,m,0-1,16,10
77,w,m,0-1,16,10
77,w,m,0-1,16,10
77,w,m,0-1,16,10
77,w,m,0-1,16,10
77,w,m,0-1,16,10
82,m,s,15-30,16,10
82,m,s,15-30,16,10
82,m,s,15-30,16,10
82,m,s,15-30,16,10
82,m,s,15-30,16,10
82,m,s,15-30,16,10
82,m,s,15-30,16,10
82,m,s,15-30,16,10
82,m,s,15-30,16,10
82,w,s,2-3,16,10
82,w,s,2-3,16,10
82,w,s,2-3,16,10
82,w,s,2-3,16,10
82,w,s,2-3,16,10
82,w,s,2-3,16,10
82,w,s,2-3,16,10
82,w,s,2-3,16,10
82,w,s,2-3,16,10
82,w,s,4-7,16,10
82,m,m,0-1,16,10
82,m,m,0-1,16,10
82,m,m,0-1,16,10
82,m,m,0-1,16,10
82,m,m,0-1,16,10
82,m,m,0-1,16,10
82,m,m,0-1,16,10
82,m,m,0-1,16,10
82,m,m,0-1,16,10
82,m,m,0-1,16,10
82,m,m,0-1,16,10
82,w,m,0-1,16,10
82,w,m,0-1,16,10
82,w,m,0-1,16,10
82,w,m,0-1,16,10
82,w,m,0-1,16,10
87,m,s,31-90,16,10
87,m,s,31-90,16,10
87,m,s,31-90,16,10
87,m,s,31-90,16,10
87,m,s,31-90,16,10
87,m,s,31-90,16,10
87,m,s,31-90,16,10
87,m,s,91-180,16,10
87,w,s,4-7,16,10
87,w,s,4-7,16,10
87,w,s,4-7,16,10
87,w,s,4-7,16,10
87,w,s,4-7,16,10
87,w,s,4-7,16,10
87,w,s,8-14,16,10
87,w,s,8-14,16,10
87,w,s,8-14,16,10
87,w,s,8-14,16,10
87,w,s,8-14,16,10
87,w,s,15-30,16,10
87,w,s,15-30,16,10
87,w,s,15-30,16,10
87,w,s,15-30,16,10
87,w,s,31-90,16,10
87,w,s,31-90,16,10
87,w,s,181-365,16,10
87,m,m,0-1,16,10
87,m,m,0-1,16,10
87,m,m,0-1,16,10
87,m,m,0-1,16,10
87,m,m,0-1,16,10
87,m,m,0-1,16,10
87,m,m,2-3,16,10
87,m,m,4-7,16,10
87,m,m,4-7,16,10
87,m,m,4-7,16,10
87,m,m,8-14,16,10
87,m,m,31-90,16,10
87,m,m,181-365,16,10
87,w,m,0-1,16,10
87,w,m,0-1,16,10
87,w,m,0-1,16,10
87,w,m,0-1,16,10
87,w,m,0-1,16,10
87,w,m,0-1,16,10
87,w,m,2-3,16,10
87,w,m,4-7,16,10
87,w,m,8-14,16,10
12,m,m,0-1,17,10
17,w,m,0-1,17,10
22,m,s,0-1,17,10
22,m,s,0-1,17,10
27,w,s,0-1,17,10
27,m,m,0-1,17,10
27,w,m,0-1,17,10
32,m,s,0-1,17,10
32,w,m,0-1,17,10
37,m,s,0-1,17,10
37,m,s,0-1,17,10
37,m,s,0-1,17,10
37,m,s,0-1,17,10
37,m,m,0-1,17,10
37,w,m,0-1,17,10
42,m,s,0-1,17,10
42,m,s,0-1,17,10
42,m,s,0-1,17,10
42,w,s,0-1,17,10
42,m,m,0-1,17,10
42,m,m,0-1,17,10
42,w,m,0-1,17,10
47,m,s,0-1,17,10
47,m,s,0-1,17,10
47,m,s,0-1,17,10
47,m,s,0-1,17,10
47,m,s,0-1,17,10
47,m,s,0-1,17,10
47,m,s,0-1,17,10
47,m,m,0-1,17,10
47,w,m,0-1,17,10
47,w,m,0-1,17,10
52,m,s,0-1,17,10
52,m,s,0-1,17,10
52,m,s,0-1,17,10
52,m,s,0-1,17,10
52,m,s,0-1,17,10
52,m,s,0-1,17,10
52,m,s,0-1,17,10
52,m,s,0-1,17,10
52,m,m,0-1,17,10
52,m,m,0-1,17,10
52,m,m,0-1,17,10
52,m,m,0-1,17,10
57,m,s,0-1,17,10
57,m,s,0-1,17,10
57,m,s,0-1,17,10
57,m,s,0-1,17,10
57,m,s,0-1,17,10
57,m,s,0-1,17,10
57,m,s,0-1,17,10
57,m,s,0-1,17,10
57,m,s,0-1,17,10
57,m,s,0-1,17,10
57,m,s,0-1,17,10
57,m,s,0-1,17,10
57,m,s,0-1,17,10
57,m,s,0-1,17,10
57,m,s,0-1,17,10
57,m,s,0-1,17,10
57,m,s,0-1,17,10
57,m,s,0-1,17,10
57,m,s,0-1,17,10
57,w,s,0-1,17,10
57,w,s,0-1,17,10
57,w,s,0-1,17,10
57,w,s,0-1,17,10
57,w,s,0-1,17,10
57,m,m,0-1,17,10
57,w,m,0-1,17,10
62,m,s,0-1,17,10
62,m,s,2-3,17,10
62,m,s,2-3,17,10
62,m,s,2-3,17,10
62,m,s,2-3,17,10
62,m,s,2-3,17,10
62,m,s,2-3,17,10
62,m,s,2-3,17,10
62,m,s,2-3,17,10
62,m,s,2-3,17,10
62,m,s,2-3,17,10
62,m,s,2-3,17,10
62,m,s,2-3,17,10
62,m,s,2-3,17,10
62,m,s,2-3,17,10
62,m,s,2-3,17,10
62,m,s,2-3,17,10
62,m,s,2-3,17,10
62,m,s,2-3,17,10
62,m,s,2-3,17,10
62,m,s,2-3,17,10
62,m,s,2-3,17,10
62,m,s,2-3,17,10
62,m,s,2-3,17,10
62,m,s,2-3,17,10
62,m,s,2-3,17,10
62,m,s,2-3,17,10
62,w,s,0-1,17,10
62,w,s,0-1,17,10
62,w,s,0-1,17,10
62,w,s,0-1,17,10
62,w,s,0-1,17,10
62,m,m,0-1,17,10
62,m,m,0-1,17,10
62,m,m,0-1,17,10
62,m,m,0-1,17,10
62,m,m,0-1,17,10
62,w,m,0-1,17,10
62,w,m,0-1,17,10
62,w,m,0-1,17,10
67,m,s,2-3,17,10
67,m,s,2-3,17,10
67,m,s,2-3,17,10
67,m,s,2-3,17,10
67,m,s,2-3,17,10
67,m,s,2-3,17,10
67,m,s,2-3,17,10
67,m,s,2-3,17,10
67,m,s,2-3,17,10
67,m,s,2-3,17,10
67,m,s,2-3,17,10
67,m,s,2-3,17,10
67,m,s,2-3,17,10
67,m,s,2-3,17,10
67,m,s,2-3,17,10
67,m,s,2-3,17,10
67,m,s,2-3,17,10
67,m,s,2-3,17,10
67,m,s,2-3,17,10
67,m,s,2-3,17,10
67,m,s,2-3,17,10
67,m,s,2-3,17,10
67,m,s,2-3,17,10
67,m,s,2-3,17,10
67,m,s,2-3,17,10
67,m,s,2-3,17,10
67,m,s,2-3,17,10
67,m,s,2-3,17,10
67,m,s,2-3,17,10
67,m,s,4-7,17,10
67,m,s,4-7,17,10
67,m,s,4-7,17,10
67,m,s,4-7,17,10
67,m,s,4-7,17,10
67,m,s,4-7,17,10
67,w,s,0-1,17,10
67,w,s,0-1,17,10
67,w,s,0-1,17,10
67,w,s,0-1,17,10
67,w,s,0-1,17,10
67,w,s,0-1,17,10
67,m,m,0-1,17,10
67,m,m,0-1,17,10
67,m,m,0-1,17,10
67,m,m,0-1,17,10
67,m,m,0-1,17,10
67,m,m,0-1,17,10
67,m,m,0-1,17,10
67,m,m,0-1,17,10
67,m,m,0-1,17,10
67,w,m,0-1,17,10
67,w,m,0-1,17,10
67,w,m,0-1,17,10
72,m,s,4-7,17,10
72,m,s,4-7,17,10
72,m,s,4-7,17,10
72,m,s,4-7,17,10
72,m,s,4-7,17,10
72,m,s,4-7,17,10
72,m,s,4-7,17,10
72,m,s,4-7,17,10
72,m,s,4-7,17,10
72,m,s,4-7,17,10
72,m,s,4-7,17,10
72,m,s,4-7,17,10
72,m,s,4-7,17,10
72,m,s,4-7,17,10
72,m,s,4-7,17,10
72,m,s,4-7,17,10
72,m,s,4-7,17,10
72,m,s,4-7,17,10
72,m,s,4-7,17,10
72,m,s,4-7,17,10
72,m,s,4-7,17,10
72,m,s,4-7,17,10
72,m,s,4-7,17,10
72,m,s,4-7,17,10
72,m,s,4-7,17,10
72,m,s,4-7,17,10
72,w,s,0-1,17,10
72,w,s,0-1,17,10
72,w,s,0-1,17,10
72,w,s,0-1,17,10
72,w,s,0-1,17,10
72,w,s,0-1,17,10
72,w,s,0-1,17,10
72,w,s,0-1,17,10
72,w,s,0-1,17,10
72,w,s,0-1,17,10
72,w,s,2-3,17,10
72,w,s,2-3,17,10
72,m,m,0-1,17,10
72,m,m,0-1,17,10
72,m,m,0-1,17,10
72,m,m,0-1,17,10
72,m,m,0-1,17,10
72,m,m,0-1,17,10
72,w,m,0-1,17,10
72,w,m,0-1,17,10
72,w,m,0-1,17,10
72,w,m,0-1,17,10
72,w,m,0-1,17,10
72,w,m,0-1,17,10
72,w,m,0-1,17,10
72,w,m,0-1,17,10
72,w,m,0-1,17,10
72,w,m,0-1,17,10
77,m,s,4-7,17,10
77,m,s,4-7,17,10
77,m,s,4-7,17,10
77,m,s,4-7,17,10
77,m,s,4-7,17,10
77,m,s,4-7,17,10
77,m,s,4-7,17,10
77,m,s,4-7,17,10
77,m,s,8-14,17,10
77,m,s,8-14,17,10
77,m,s,8-14,17,10
77,m,s,8-14,17,10
77,m,s,8-14,17,10
77,m,s,8-14,17,10
77,m,s,8-14,17,10
77,m,s,8-14,17,10
77,m,s,8-14,17,10
77,m,s,8-14,17,10
77,m,s,8-14,17,10
77,m,s,8-14,17,10
77,m,s,8-14,17,10
77,m,s,8-14,17,10
77,m,s,8-14,17,10
77,m,s,8-14,17,10
77,w,s,2-3,17,10
77,w,s,2-3,17,10
77,w,s,2-3,17,10
77,w,s,2-3,17,10
77,w,s,2-3,17,10
77,w,s,2-3,17,10
77,w,s,2-3,17,10
77,w,s,2-3,17,10
77,w,s,2-3,17,10
77,w,s,2-3,17,10
77,w,s,2-3,17,10
77,w,s,2-3,17,10
77,w,s,2-3,17,10
77,w,s,2-3,17,10
77,w,s,2-3,17,10
77,w,s,2-3,17,10
77,w,s,2-3,17,10
77,w,s,2-3,17,10
77,m,m,0-1,17,10
